Time,j2s6s300_link_1,j2s6s300_link_2,j2s6s300_link_3,j2s6s300_link_4,j2s6s300_link_5,j2s6s300_link_6,
1337.891,-0.001050219,0.8201218,0.3346,0.000623255,0.5898744,-5.604302E-05
1337.905,-0.001050215,0.8201218,0.3346,0.0006232521,0.5898744,-5.604297E-05
1337.919,-0.001050215,0.8201218,0.3346,0.0006232521,0.5898744,-5.604297E-05
1337.932,-0.001050213,0.8201218,0.3346,0.0006232498,0.5898744,-5.604296E-05
1337.947,-0.001050211,0.8201218,0.3346,0.0006232481,0.5898744,-5.604296E-05
1337.96,-0.001050209,0.8201218,0.3346,0.0006232465,0.5898744,-5.604297E-05
1337.974,-0.001050209,0.8201218,0.3346,0.0006232465,0.5898744,-5.604297E-05
1337.988,-0.001050225,0.8201218,0.3346,0.00062326,0.5898744,-5.604298E-05
1338.002,-0.001050223,0.8201218,0.3346,0.0006232585,0.5898744,-5.604294E-05
1338.016,-0.001050223,0.8201218,0.3346,0.0006232585,0.5898744,-5.604294E-05
1338.03,-0.001050219,0.8201218,0.3346,0.0006232554,0.5898744,-5.604283E-05
1338.044,-0.001050216,0.8201218,0.3346,0.0006232524,0.5898744,-5.60428E-05
1338.058,-0.001050216,0.8201218,0.3346,0.0006232524,0.5898744,-5.60428E-05
1338.071,-0.001050213,0.8201218,0.3346,0.0006232503,0.5898744,-5.604275E-05
1338.086,-0.001050211,0.8201218,0.3346,0.0006232482,0.5898744,-5.604286E-05
1338.1,-0.001050211,0.8201218,0.3346,0.0006232482,0.5898744,-5.604286E-05
1338.113,-0.001050209,0.8201218,0.3346,0.0006232468,0.5898744,-5.604283E-05
1338.128,-0.001050225,0.8201218,0.3346,0.0006232603,0.5898744,-5.604284E-05
1338.141,-0.001050223,0.8201218,0.3346,0.0006232584,0.5898744,-5.604296E-05
1338.156,-0.001050223,0.8201218,0.3346,0.0006232584,0.5898744,-5.604296E-05
1338.169,-0.001050219,0.8201218,0.3346,0.0006232552,0.5898744,-5.604295E-05
1338.183,-0.001050216,0.8201218,0.3346,0.0006232522,0.5898744,-5.604298E-05
1338.198,-0.001050216,0.8201218,0.3346,0.0006232522,0.5898744,-5.604298E-05
1338.211,-0.001050213,0.8201218,0.3346,0.00062325,0.5898744,-5.604297E-05
1338.225,-0.001050211,0.8201218,0.3346,0.0006232483,0.5898744,-5.60429E-05
1338.239,-0.001050211,0.8201218,0.3346,0.0006232483,0.5898744,-5.60429E-05
1338.253,-0.001050209,0.8201218,0.3346,0.0006232469,0.5898744,-5.604285E-05
1338.267,-0.001050225,0.8201218,0.3346,0.0006232603,0.5898744,-5.604287E-05
1338.281,-0.001050223,0.8201218,0.3346,0.0006232587,0.5898744,-5.604287E-05
1338.295,-0.001050223,0.8201218,0.3346,0.0006232587,0.5898744,-5.604287E-05
1338.308,-0.001050219,0.8201218,0.3346,0.0006232556,0.5898744,-5.604279E-05
1338.323,-0.001050216,0.8201218,0.3346,0.0006232526,0.5898744,-5.604281E-05
1338.337,-0.001050216,0.8201218,0.3346,0.0006232526,0.5898744,-5.604281E-05
1338.35,-0.001050213,0.8201218,0.3346,0.0006232502,0.5898744,-5.604287E-05
1338.365,-0.001050211,0.8201218,0.3346,0.0006232485,0.5898744,-5.604282E-05
1338.379,-0.001050211,0.8201218,0.3346,0.0006232485,0.5898744,-5.604282E-05
1338.392,-0.00105021,0.8201218,0.3346,0.0006232472,0.5898744,-5.604273E-05
1338.406,-0.001050225,0.8201218,0.3346,0.0006232604,0.5898744,-5.604285E-05
1338.42,-0.001050223,0.8201218,0.3346,0.0006232589,0.5898744,-5.604273E-05
1338.434,-0.001050223,0.8201218,0.3346,0.0006232589,0.5898744,-5.604273E-05
1338.448,-0.001050219,0.8201218,0.3346,0.0006232556,0.5898744,-5.604275E-05
1338.462,-0.001050216,0.8201218,0.3346,0.0006232525,0.5898744,-5.604282E-05
1338.476,-0.001050216,0.8201218,0.3346,0.0006232525,0.5898744,-5.604282E-05
1338.489,-0.001050213,0.8201218,0.3346,0.0006232501,0.5898744,-5.604282E-05
1338.504,-0.001050211,0.8201218,0.3346,0.0006232485,0.5898744,-5.604276E-05
1338.518,-0.001050211,0.8201218,0.3346,0.0006232485,0.5898744,-5.604276E-05
1338.531,-0.001050209,0.8201218,0.3346,0.000623247,0.5898744,-5.604279E-05
1338.546,-0.001050225,0.8201218,0.3346,0.0006232603,0.5898744,-5.604287E-05
1338.56,-0.001050225,0.8201218,0.3346,0.0006232603,0.5898744,-5.604287E-05
1338.573,-0.001050223,0.8201218,0.3346,0.0006232588,0.5898744,-5.604281E-05
1338.588,-0.001050219,0.8201218,0.3346,0.0006232557,0.5898744,-5.604281E-05
1338.602,-0.001050216,0.8201218,0.3346,0.0006232527,0.5898744,-5.604281E-05
1338.616,-0.001050216,0.8201218,0.3346,0.0006232527,0.5898744,-5.604281E-05
1338.629,-0.001050213,0.8201218,0.3346,0.0006232503,0.5898744,-5.604278E-05
1338.643,-0.001050211,0.8201218,0.3346,0.0006232484,0.5898744,-5.60428E-05
1338.657,-0.001050211,0.8201218,0.3346,0.0006232484,0.5898744,-5.60428E-05
1338.671,-0.001050209,0.8201218,0.3346,0.0006232469,0.5898744,-5.604275E-05
1338.685,-0.001050225,0.8201218,0.3346,0.0006232602,0.5898744,-5.604285E-05
1338.699,-0.001050225,0.8201218,0.3346,0.0006232602,0.5898744,-5.604285E-05
1338.713,-0.001050223,0.8201218,0.3346,0.0006232585,0.5898744,-5.604287E-05
