Time,r_shoulder,r_shoulder_x,r_upper_arm,r_forearm,r_wrist,r_wrist2hand,
410.5061,0.04500352,-0.3269998,0.4604718,-2.155421,-0.366318,-0.6134884
410.5204,0.04500352,-0.3269998,0.4604516,-2.155498,-0.3663352,-0.6135263
410.5353,0.04500352,-0.3269998,0.4604516,-2.155498,-0.3663352,-0.6135263
410.5493,0.04500351,-0.3269998,0.4604317,-2.155574,-0.3663521,-0.6135635
410.5647,0.04500351,-0.3269998,0.460412,-2.155648,-0.3663689,-0.6135999
410.5796,0.04500351,-0.3269998,0.460412,-2.155648,-0.3663689,-0.6135999
410.5937,0.04500351,-0.3269998,0.4603926,-2.155722,-0.3663854,-0.6136357
410.6093,0.04500351,-0.3269998,0.4603735,-2.155795,-0.3664017,-0.6136707
410.6243,0.04500351,-0.3269998,0.4603546,-2.155866,-0.3664177,-0.613705
410.639,0.04500351,-0.3269998,0.4603546,-2.155866,-0.3664177,-0.613705
410.6529,0.04500351,-0.3269998,0.460336,-2.155937,-0.3664336,-0.6137387
410.6695,0.04500351,-0.3269998,0.4603176,-2.156007,-0.3664492,-0.6137717
410.683,0.04500351,-0.3269998,0.4602995,-2.156076,-0.3664647,-0.6138041
410.6978,0.04500351,-0.3269998,0.4602995,-2.156076,-0.3664647,-0.6138041
410.7119,0.04500351,-0.3269998,0.4602816,-2.156145,-0.3664799,-0.6138358
410.7273,0.04500351,-0.3269998,0.460264,-2.156212,-0.366495,-0.6138669
410.7422,0.04500351,-0.3269998,0.4602466,-2.156279,-0.3665098,-0.6138974
410.7567,0.04500351,-0.3269998,0.4602466,-2.156279,-0.3665098,-0.6138974
410.7708,0.04500351,-0.3269998,0.4602294,-2.156344,-0.3665245,-0.6139274
410.7862,0.0450035,-0.3269998,0.4602125,-2.156409,-0.3665389,-0.6139567
410.8016,0.0450035,-0.3269998,0.4601958,-2.156473,-0.3665532,-0.6139854
410.8164,0.0450035,-0.3269998,0.4601958,-2.156473,-0.3665532,-0.6139854
410.8301,0.0450035,-0.3269998,0.4601793,-2.156536,-0.3665672,-0.6140136
410.8455,0.0450035,-0.3269998,0.4601631,-2.156599,-0.3665811,-0.6140412
410.8604,0.0450035,-0.3269998,0.4601471,-2.15666,-0.3665948,-0.6140683
410.875,0.0450035,-0.3269998,0.4601471,-2.15666,-0.3665948,-0.6140683
410.8893,0.0450035,-0.3269998,0.4601313,-2.156721,-0.3666083,-0.6140948
410.9058,0.0450035,-0.3269998,0.4601157,-2.156781,-0.3666216,-0.6141208
410.9194,0.0450035,-0.3269998,0.4601157,-2.156781,-0.3666216,-0.6141208
410.9335,0.0450035,-0.3269998,0.4601003,-2.15684,-0.3666348,-0.6141464
410.9489,0.0450035,-0.3269998,0.4600851,-2.156898,-0.3666477,-0.6141714
410.9633,0.0450035,-0.3269998,0.4600702,-2.156956,-0.3666605,-0.6141959
410.9781,0.0450035,-0.3269998,0.4600702,-2.156956,-0.3666605,-0.6141959
410.9922,0.0450035,-0.3269998,0.4600554,-2.157013,-0.3666731,-0.61422
411.0078,0.0450035,-0.3269998,0.4600409,-2.157069,-0.3666856,-0.6142435
411.0228,0.0450035,-0.3269998,0.4600265,-2.157125,-0.3666979,-0.6142666
411.0376,0.0450035,-0.3269998,0.4600265,-2.157125,-0.3666979,-0.6142666
411.0519,0.0450035,-0.3269998,0.4600124,-2.15718,-0.36671,-0.6142893
411.067,0.04500349,-0.3269998,0.4599984,-2.157234,-0.366722,-0.6143115
411.0817,0.04500349,-0.3269998,0.4599847,-2.157287,-0.3667338,-0.6143333
411.0965,0.04500349,-0.3269998,0.4599847,-2.157287,-0.3667338,-0.6143333
411.1106,0.04500349,-0.3269998,0.4599711,-2.15734,-0.3667454,-0.6143546
411.1262,0.04500349,-0.3269998,0.4599577,-2.157392,-0.3667569,-0.6143755
411.1409,0.04500349,-0.3269998,0.4599445,-2.157443,-0.3667682,-0.614396
411.1568,0.04500349,-0.3269998,0.4599445,-2.157443,-0.3667682,-0.614396
411.171,0.04500349,-0.3269998,0.4599315,-2.157494,-0.3667793,-0.6144162
411.1852,0.04500349,-0.3269998,0.4599187,-2.157544,-0.3667903,-0.6144359
411.1999,0.04500349,-0.3269998,0.4599187,-2.157544,-0.3667903,-0.6144359
411.2138,0.04500349,-0.3269998,0.4599061,-2.157593,-0.3668011,-0.6144552
411.2299,0.04500349,-0.3269998,0.4598936,-2.157642,-0.3668118,-0.6144742
411.2441,0.04500349,-0.3269998,0.4598813,-2.15769,-0.3668224,-0.6144928
411.2589,0.04500349,-0.3269998,0.4598813,-2.15769,-0.3668224,-0.6144928
411.273,0.04500349,-0.3269998,0.4598692,-2.157737,-0.3668328,-0.614511
411.2886,0.04500348,-0.3269998,0.4598572,-2.157784,-0.3668431,-0.6145289
411.3037,0.04500348,-0.3269998,0.4598455,-2.15783,-0.3668532,-0.6145464
411.3181,0.04500348,-0.3269998,0.4598455,-2.15783,-0.3668532,-0.6145464
411.3322,0.04500348,-0.3269998,0.4598338,-2.157876,-0.3668632,-0.6145636
411.3476,0.04500348,-0.3269998,0.4598224,-2.15792,-0.366873,-0.6145804
411.3626,0.04500348,-0.3269998,0.4598111,-2.157965,-0.3668827,-0.6145969
411.3771,0.04500348,-0.3269998,0.4598111,-2.157965,-0.3668827,-0.6145969
411.3933,0.04500348,-0.3269998,0.4597999,-2.158009,-0.3668923,-0.6146131
411.4067,0.04500348,-0.3269998,0.459789,-2.158052,-0.3669018,-0.6146289
411.4214,0.04500348,-0.3269998,0.4597782,-2.158094,-0.3669111,-0.6146445
411.4362,0.04500348,-0.3269998,0.4597782,-2.158094,-0.3669111,-0.6146445
