0.021731378355697883,0.16244118995263357,0.38854843589632226,-0.5941984573596212,0.3557919629145016,0.607683816668653
0.023070875170917715,0.1636118389554816,0.388990772683496,-0.5927266738971134,0.355877245172415,0.6082150590312511
0.026999686255097244,0.16715775904459484,0.3913842482747296,-0.5879499964890623,0.35664674017433357,0.6106156801865682
0.03915253507652677,0.17792740529677709,0.39845044893615666,-0.5733541078700538,0.3592764662908718,0.6181607985044183
0.06289974360206158,0.2001274830414853,0.40735053213731165,-0.5451498320615386,0.3620749212247813,0.6292682225329985
0.09805421632884942,0.23235863419216607,0.4184334863062529,-0.503480149550556,0.3674378468827865,0.6464222133113667
0.1408666553067111,0.2725238616218145,0.4271112413784661,-0.451402091960753,0.3748120806365233,0.66751206835623
0.1829019596317228,0.31212727983439514,0.4290306827113821,-0.400313983409171,0.3827565422919787,0.6872670779720226
0.2255390752748117,0.3552998318828343,0.4193309867646744,-0.34762327365257073,0.3877844864811448,0.7013989852352426
0.26494195353682143,0.39698565436410604,0.4018993074060373,-0.29868914835053795,0.39191994662612445,0.7106479313658399
0.2962624991842678,0.4317325267354867,0.38206766188593777,-0.25960147468493433,0.39505330785738807,0.7148490605795518
0.3225324995321888,0.4614851512065342,0.3628094101210988,-0.22749531580228444,0.39702364722509004,0.7158387124116375
0.3455740903440461,0.489788932031325,0.3437163470600919,-0.1984081024539529,0.3986070481894541,0.714333836039201
0.36079510951472754,0.5168185270446052,0.3214374023470694,-0.17192671194072362,0.3984167371516418,0.7095971763006604
0.3705527342255,0.5438973493082361,0.2964559963946667,-0.1462623385762173,0.3971420465542576,0.7026042663057256
0.3771606653143654,0.5804086056779517,0.26041707208758824,-0.11261809119896195,0.39378853235290706,0.6906423060239023
0.3776806705403449,0.6187526735801249,0.22213466745813237,-0.0782609516949412,0.3886507567429402,0.675946370667616
0.37388976840212435,0.6533317810571503,0.18889551415327022,-0.048051897255671064,0.38298809193766886,0.6614942731716541
0.36696695225762893,0.6815660964259777,0.1622735517417735,-0.024074775378802996,0.37768790230882815,0.6488285594037239
0.35956246763876903,0.7045282558080707,0.14190471339921062,-0.005008588337616429,0.37241261358875705,0.6376630798038564
0.35248569232362753,0.7237793137488843,0.12615488423305665,0.01052715237498579,0.368034350501581,0.628092139845363
0.34382929592686834,0.7411574414109224,0.11004321493795688,0.02407806233673658,0.36397484588318435,0.6192143080176168
0.33319960421720124,0.7599812199457886,0.09290718626475014,0.03842433961289392,0.3588513698381132,0.6089607622282772
0.3178659913064071,0.7821345254083837,0.07206264670803053,0.05482797684857009,0.3513121796774851,0.5954721275721356
0.2979361383358157,0.805707925609542,0.05048761980256389,0.07180541188339494,0.3413368565417085,0.5791933705490196
0.27346472821649753,0.8294258168958591,0.03118320923567497,0.08870439468439227,0.32780696589640684,0.5598202784098009
0.24675743308552184,0.8514468259009035,0.0207156057698481,0.10396686542479348,0.3130099717367966,0.5394291920929662
0.22267399100812396,0.8684333444311348,0.01730217882433438,0.11566244230526888,0.29942224286835256,0.5216160752976707
0.19298572244325568,0.886436187461544,0.020352669643639576,0.12810233374432,0.28216758122255897,0.5001279286529711
0.16253314493441634,0.9012663737076309,0.032746556517477377,0.1386127238705802,0.2633918613061394,0.4785738949097992
0.1335951722141449,0.9131849908581656,0.05153538994906315,0.14753783347447558,0.24504471184577142,0.4585879672394372
0.11123301895541898,0.9199138411533269,0.07721400815119894,0.15297202953617506,0.2296684553988439,0.44318065606753854
0.09547205882013726,0.9232546349726284,0.10220568948656394,0.15639901238926923,0.21746351903798428,0.43211574319370405
0.0808982656094504,0.9269285566659057,0.12556759313701749,0.16004324926229307,0.20728841576099172,0.42235184824156013
0.07649635256666626,0.927662034294925,0.1341345383238175,0.1608896888568362,0.2040570845679423,0.41945327815436306
0.07649635256666626,0.927662034294925,0.1341345383238175,0.1608896888568362,0.2040570845679423,0.41945327815436306
