-0.119277393,-0.40154051,-0.048375256,-0.573611783,0.102303843,-0.274859929
-0.085282625,-0.400706591,-0.068178044,-0.646693902,0.137975125,-0.266647547
-0.051287856,-0.399872672,-0.087980833,-0.719776022,0.173646407,-0.258435165
-0.017293088,-0.399038752,-0.107783621,-0.792858141,0.209317689,-0.250222783
0.01670168,-0.398204833,-0.12758641,-0.86594026,0.244988971,-0.242010401
0.050696448,-0.397370914,-0.147389198,-0.939022379,0.280660253,-0.23379802
0.084691216,-0.396536995,-0.167191987,-1.012104498,0.316331535,-0.225585638
0.118685984,-0.395703075,-0.186994775,-1.085186618,0.352002817,-0.217373256
0.152680752,-0.394869156,-0.206797564,-1.158268737,0.387674099,-0.209160874
0.18667552,-0.394035237,-0.226600352,-1.231350856,0.423345381,-0.200948492
0.220670288,-0.393201318,-0.246403141,-1.304432975,0.459016663,-0.19273611
0.254665056,-0.392367398,-0.266205929,-1.377515095,0.494687945,-0.184523728
0.288659824,-0.391533479,-0.286008718,-1.450597214,0.530359227,-0.176311346
0.322654592,-0.39069956,-0.305811506,-1.523679333,0.566030509,-0.168098964
0.35664936,-0.389865641,-0.325614294,-1.596761452,0.601701791,-0.159886582
0.390644128,-0.389031721,-0.345417083,-1.669843571,0.637373073,-0.1516742
0.424638896,-0.388197802,-0.365219871,-1.742925691,0.673044355,-0.143461818
0.458633665,-0.387363883,-0.38502266,-1.81600781,0.708715637,-0.135249436
0.492628433,-0.386529964,-0.404825448,-1.889089929,0.744386919,-0.127037054
0.526623201,-0.385696044,-0.424628237,-1.962172048,0.780058201,-0.118824672
0.560617969,-0.384862125,-0.444431025,-2.035254167,0.815729483,-0.11061229
0.594612737,-0.384028206,-0.464233814,-2.108336287,0.851400765,-0.102399908
0.628607505,-0.383194287,-0.484036602,-2.181418406,0.887072047,-0.094187526
-0.119277393,-0.40154051,-0.048375256,-0.573611783,0.102303843,-0.274859929
-0.08528753,-0.400713159,-0.068170369,-0.646692134,0.137975857,-0.266648324
-0.051297667,-0.399885808,-0.087965482,-0.719772484,0.173647871,-0.258436718
-0.017307804,-0.399058457,-0.107760594,-0.792852835,0.209319885,-0.250225112
0.016682059,-0.398231106,-0.127555707,-0.865933186,0.244991899,-0.242013506
0.050671922,-0.397403754,-0.14735082,-0.939013536,0.280663914,-0.233801901
0.084661784,-0.396576403,-0.167145933,-1.012093887,0.316335928,-0.225590295
0.118651647,-0.395749052,-0.186941045,-1.085174238,0.352007942,-0.217378689
0.15264151,-0.394921701,-0.206736158,-1.158254588,0.387679956,-0.209167083
0.186631373,-0.39409435,-0.226531271,-1.231334939,0.42335197,-0.200955478
0.220621236,-0.393266999,-0.246326384,-1.304415289,0.459023984,-0.192743872
0.254611099,-0.392439648,-0.266121497,-1.37749564,0.494695998,-0.184532266
0.288600962,-0.391612296,-0.285916609,-1.450575991,0.530368012,-0.17632066
0.322590824,-0.390784945,-0.305711722,-1.523656341,0.566040027,-0.168109055
0.356580687,-0.389957594,-0.325506835,-1.596736692,0.601712041,-0.159897449
0.39057055,-0.389130243,-0.345301948,-1.669817042,0.637384055,-0.151685843
0.424560413,-0.388302892,-0.36509706,-1.742897393,0.673056069,-0.143474237
0.458550276,-0.387475541,-0.384892173,-1.815977744,0.708728083,-0.135262632
0.492540139,-0.386648189,-0.404687286,-1.889058094,0.744400097,-0.127051026
0.526530002,-0.385820838,-0.424482399,-1.962138445,0.780072111,-0.11883942
0.560519864,-0.384993487,-0.444277512,-2.035218795,0.815744126,-0.110627814
0.594509727,-0.384166136,-0.464072624,-2.108299146,0.85141614,-0.102416209
0.62849959,-0.383338785,-0.483867737,-2.181379497,0.887088154,-0.094204603
0.628560578,-0.383249697,-0.483953677,-2.181459356,0.887061666,-0.094170397
0.55613394,-0.390228424,-0.438836691,-2.143282083,0.882918157,-0.082228848
0.483707302,-0.397207151,-0.393719705,-2.10510481,0.878774648,-0.0702873
0.411280663,-0.404185879,-0.348602718,-2.066927537,0.874631138,-0.058345752
0.338854025,-0.411164606,-0.303485732,-2.028750264,0.870487629,-0.046404204
0.266427387,-0.418143333,-0.258368746,-1.990572991,0.866344119,-0.034462656
0.194000749,-0.42512206,-0.213251759,-1.952395718,0.86220061,-0.022521108
0.121574111,-0.432100788,-0.168134773,-1.914218445,0.8580571,-0.01057956
0.049147472,-0.439079515,-0.123017787,-1.876041172,0.853913591,0.001361988
-0.023279166,-0.446058242,-0.0779008,-1.837863899,0.849770081,0.013303536
-0.095705804,-0.45303697,-0.032783814,-1.799686626,0.845626572,0.025245084
-0.168132442,-0.460015697,0.012333172,-1.761509353,0.841483062,0.037186632
-0.24055908,-0.466994424,0.057450159,-1.72333208,0.837339553,0.04912818
-0.312985719,-0.473973152,0.102567145,-1.685154807,0.833196043,0.061069728
-0.385412357,-0.480951879,0.147684131,-1.646977534,0.829052534,0.073011276
-0.457838995,-0.487930606,0.192801117,-1.608800261,0.824909024,0.084952824
-0.530265633,-0.494909333,0.237918104,-1.570622988,0.820765515,0.096894372
-0.602692271,-0.501888061,0.28303509,-1.532445715,0.816622005,0.10883592
-0.67511891,-0.508866788,0.328152076,-1.494268442,0.812478496,0.120777468
-0.747545548,-0.515845515,0.373269063,-1.456091169,0.808334986,0.132719017
-0.819972186,-0.522824243,0.418386049,-1.417913896,0.804191477,0.144660565
-0.892398824,-0.52980297,0.463503035,-1.379736623,0.800047967,0.156602113
-0.964825463,-0.536781697,0.508620022,-1.34155935,0.795904458,0.168543661
-1.037252101,-0.543760424,0.553737008,-1.303382077,0.791760948,0.180485209
-1.109678739,-0.550739152,0.598853994,-1.265204804,0.787617439,0.192426757
-1.182105377,-0.557717879,0.643970981,-1.227027531,0.78347393,0.204368305
-1.254532015,-0.564696606,0.689087967,-1.188850258,0.77933042,0.216309853
