Time,j2s6s300_link_1,j2s6s300_link_2,j2s6s300_link_3,j2s6s300_link_4,j2s6s300_link_5,j2s6s300_link_6,
1045.966,0.0008449384,0.8201012,0.3346201,-0.001243327,0.5897897,2.498298E-05
1045.98,0.0008449384,0.8201012,0.3346201,-0.001243327,0.5897897,2.498298E-05
1045.994,0.0008449422,0.8201012,0.3346201,-0.00124333,0.5897897,2.498301E-05
1046.007,0.0008449454,0.8201012,0.3346201,-0.001243333,0.5897897,2.498299E-05
1046.021,0.0008449481,0.8201012,0.3346201,-0.001243334,0.5897897,2.498297E-05
1046.035,0.0008449481,0.8201012,0.3346201,-0.001243334,0.5897897,2.498297E-05
1046.049,0.0008449503,0.8201012,0.3346201,-0.001243336,0.5897897,2.498296E-05
1046.063,0.0008449523,0.8201012,0.3346201,-0.001243338,0.5897897,2.498296E-05
1046.077,0.0008449523,0.8201012,0.3346201,-0.001243338,0.5897897,2.498296E-05
1046.09,0.0008449539,0.8201012,0.3346201,-0.001243339,0.5897897,2.4983E-05
1046.105,0.0008449363,0.8201012,0.3346201,-0.001243325,0.5897897,2.498303E-05
1046.119,0.0008449363,0.8201012,0.3346201,-0.001243325,0.5897897,2.498303E-05
1046.132,0.0008449382,0.8201012,0.3346201,-0.001243327,0.5897897,2.498303E-05
1046.147,0.0008449422,0.8201012,0.3346201,-0.00124333,0.5897897,2.498302E-05
1046.161,0.0008449453,0.8201012,0.3346201,-0.001243332,0.5897897,2.498303E-05
1046.175,0.0008449453,0.8201012,0.3346201,-0.001243332,0.5897897,2.498303E-05
1046.188,0.0008449481,0.8201012,0.3346201,-0.001243334,0.5897897,2.498293E-05
1046.202,0.0008449504,0.8201012,0.3346201,-0.001243336,0.5897897,2.498295E-05
1046.217,0.0008449504,0.8201012,0.3346201,-0.001243336,0.5897897,2.498295E-05
1046.23,0.0008449524,0.8201012,0.3346201,-0.001243338,0.5897897,2.4983E-05
1046.245,0.000844954,0.8201012,0.3346201,-0.001243339,0.5897897,2.498304E-05
1046.258,0.000844954,0.8201012,0.3346201,-0.001243339,0.5897897,2.498304E-05
1046.272,0.0008449365,0.8201012,0.3346201,-0.001243325,0.5897897,2.498299E-05
1046.286,0.0008449384,0.8201012,0.3346201,-0.001243327,0.5897897,2.498302E-05
1046.3,0.0008449423,0.8201012,0.3346201,-0.00124333,0.5897897,2.498299E-05
1046.314,0.0008449423,0.8201012,0.3346201,-0.00124333,0.5897897,2.498299E-05
1046.327,0.0008449454,0.8201012,0.3346201,-0.001243333,0.5897897,2.49829E-05
1046.342,0.0008449482,0.8201012,0.3346201,-0.001243335,0.5897897,2.498284E-05
1046.356,0.0008449482,0.8201012,0.3346201,-0.001243335,0.5897897,2.498284E-05
1046.369,0.0008449506,0.8201012,0.3346201,-0.001243336,0.5897897,2.498285E-05
1046.384,0.0008449524,0.8201012,0.3346201,-0.001243338,0.5897897,2.498288E-05
1046.398,0.0008449524,0.8201012,0.3346201,-0.001243338,0.5897897,2.498288E-05
1046.411,0.000844954,0.8201012,0.3346201,-0.001243339,0.5897897,2.498297E-05
1046.425,0.0008449365,0.8201012,0.3346201,-0.001243325,0.5897897,2.49829E-05
1046.439,0.0008449365,0.8201012,0.3346201,-0.001243325,0.5897897,2.49829E-05
1046.453,0.0008449385,0.8201012,0.3346201,-0.001243327,0.5897897,2.498287E-05
1046.467,0.0008449423,0.8201012,0.3346201,-0.00124333,0.5897897,2.498287E-05
1046.481,0.0008449455,0.8201012,0.3346201,-0.001243333,0.5897897,2.49828E-05
1046.495,0.0008449455,0.8201012,0.3346201,-0.001243333,0.5897897,2.49828E-05
1046.508,0.0008449482,0.8201012,0.3346201,-0.001243335,0.5897897,2.498278E-05
1046.523,0.0008449506,0.8201012,0.3346201,-0.001243337,0.5897897,2.498276E-05
1046.537,0.0008449506,0.8201012,0.3346201,-0.001243337,0.5897897,2.498276E-05
1046.55,0.0008449524,0.8201012,0.3346201,-0.001243338,0.5897897,2.498282E-05
1046.565,0.000844954,0.8201012,0.3346201,-0.00124334,0.5897897,2.498292E-05
1046.579,0.000844954,0.8201012,0.3346201,-0.00124334,0.5897897,2.498292E-05
1046.592,0.0008449364,0.8201012,0.3346201,-0.001243326,0.5897897,2.498294E-05
1046.607,0.0008449384,0.8201012,0.3346201,-0.001243327,0.5897897,2.498289E-05
1046.62,0.0008449422,0.8201012,0.3346201,-0.00124333,0.5897897,2.498287E-05
1046.634,0.0008449422,0.8201012,0.3346201,-0.00124333,0.5897897,2.498287E-05
1046.648,0.0008449453,0.8201012,0.3346201,-0.001243333,0.5897897,2.498285E-05
1046.662,0.0008449482,0.8201012,0.3346201,-0.001243335,0.5897897,2.49828E-05
1046.676,0.0008449482,0.8201012,0.3346201,-0.001243335,0.5897897,2.49828E-05
1046.689,0.0008449505,0.8201012,0.3346201,-0.001243337,0.5897897,2.498285E-05
1046.704,0.0008449525,0.8201012,0.3346201,-0.001243338,0.5897897,2.498286E-05
1046.718,0.0008449525,0.8201012,0.3346201,-0.001243338,0.5897897,2.498286E-05
1046.731,0.000844954,0.8201012,0.3346201,-0.00124334,0.5897897,2.49829E-05
1046.746,0.0008449365,0.8201012,0.3346201,-0.001243325,0.5897897,2.49829E-05
1046.76,0.0008449365,0.8201012,0.3346201,-0.001243325,0.5897897,2.49829E-05
1046.773,0.0008449383,0.8201012,0.3346201,-0.001243327,0.5897897,2.49829E-05
1046.788,0.0008449421,0.8201012,0.3346201,-0.00124333,0.5897897,2.498293E-05
