Time,j2s6s300_link_1,j2s6s300_link_2,j2s6s300_link_3,j2s6s300_link_4,j2s6s300_link_5,j2s6s300_link_6,
1011.768,-0.002359369,0.8198284,0.3359597,0.001672625,0.5899755,3.415528E-06,0.06396881,0.02745051,0.03279983,8.935137E-05,3.682893E-05,-1.571215E-08
1011.783,-0.002359368,0.8198284,0.3359597,0.001672626,0.5899755,3.415604E-06,0.06396879,0.02745049,0.03279983,8.933707E-05,3.6848E-05,-3.478564E-08
1011.796,-0.002359368,0.8198284,0.3359597,0.001672626,0.5899755,3.415604E-06,0.06396879,0.02745049,0.03279983,8.933707E-05,3.6848E-05,-3.478564E-08
1011.809,-0.002359368,0.8198284,0.3359597,0.001672626,0.5899755,3.415654E-06,0.06396879,0.02745048,0.03279981,8.932753E-05,3.68623E-05,-1.094378E-08
1011.824,-0.002359367,0.8198283,0.3359597,0.001672626,0.5899755,3.415648E-06,0.0639688,0.02745047,0.0327998,8.927508E-05,3.68933E-05,8.129703E-09
1011.838,-0.002359367,0.8198283,0.3359597,0.001672626,0.5899755,3.415648E-06,0.0639688,0.02745047,0.0327998,8.927508E-05,3.68933E-05,8.129703E-09
1011.851,-0.002359364,0.8198284,0.3359597,0.001672623,0.5899755,3.415518E-06,0.06396884,0.02745047,0.0327998,8.928938E-05,3.688138E-05,-2.52489E-08
1011.866,-0.002359372,0.8198284,0.3359597,0.001672629,0.5899755,3.415608E-06,0.06396884,0.02745051,0.03279981,8.934183E-05,3.687661E-05,-2.048053E-08
1011.879,-0.002359372,0.8198284,0.3359597,0.001672629,0.5899755,3.415608E-06,0.06396884,0.02745051,0.03279981,8.934183E-05,3.687661E-05,-2.048053E-08
1011.893,-0.00235937,0.8198284,0.3359596,0.001672629,0.5899755,3.415582E-06,0.06396884,0.0274505,0.03279981,8.930845E-05,3.688138E-05,-1.407042E-09
1011.907,-0.002359371,0.8198284,0.3359596,0.001672631,0.5899755,3.415631E-06,0.06396881,0.02745049,0.0327998,8.936567E-05,3.688138E-05,-1.094378E-08
1011.921,-0.004925787,0.8240985,0.3459907,0.0006811887,0.5948271,-0.001979705,0.05471644,0.02584409,0.02043121,6.398839E-05,2.204936E-05,5.104504E-08
1011.935,-0.004925787,0.8240985,0.3459907,0.0006811887,0.5948271,-0.001979705,0.05471644,0.02584409,0.02043121,6.398839E-05,2.204936E-05,5.104504E-08
1011.948,-0.008193244,0.8279876,0.3539483,-0.0001397042,0.5988786,-0.003632388,0.05333827,0.0285205,0.01910435,6.405992E-05,2.072375E-05,3.673993E-08
1011.963,-0.01132344,0.8314693,0.3603499,-0.001075996,0.6022654,-0.005009983,0.05498682,0.03038494,0.02166217,7.117433E-05,2.400916E-05,4.627667E-08
1011.977,-0.01132344,0.8314693,0.3603499,-0.001075996,0.6022654,-0.005009983,0.05498682,0.03038494,0.02166217,7.117433E-05,2.400916E-05,4.627667E-08
1011.991,-0.01704138,0.8393795,0.3755713,-0.002829397,0.6099441,-0.008141018,0.04797314,0.03038121,0.01206646,5.263967E-05,1.197141E-05,8.442364E-08
1012.005,-0.02318143,0.8467281,0.3875191,-0.00434921,0.6163564,-0.01075065,0.0490209,0.03384147,0.01358635,5.996866E-05,1.426976E-05,9.872875E-08
1012.019,-0.02318143,0.8467281,0.3875191,-0.00434921,0.6163564,-0.01075065,0.0490209,0.03384147,0.01358635,5.996866E-05,1.426976E-05,9.872875E-08
1012.032,-0.0287892,0.8532782,0.397067,-0.005956381,0.6217123,-0.01292613,0.05258785,0.03568572,0.01856506,7.29434E-05,2.088349E-05,9.634457E-08
1012.047,-0.03372821,0.8589715,0.4048028,-0.007539188,0.6261829,-0.01473991,0.05624348,0.03598416,0.02374845,8.478803E-05,2.774518E-05,1.154181E-07
1012.06,-0.04105188,0.8687812,0.4210946,-0.009763322,0.6347705,-0.01823378,0.04964652,0.03527261,0.0148657,6.637735E-05,1.602929E-05,1.511808E-07
1012.074,-0.04105188,0.8687812,0.4210946,-0.009763322,0.6347705,-0.01823378,0.04964652,0.03527261,0.0148657,6.637735E-05,1.602929E-05,1.511808E-07
1012.088,-0.04842646,0.8776959,0.4339448,-0.01173757,0.6419398,-0.02114615,0.05093106,0.03774752,0.01676527,7.443113E-05,1.899522E-05,1.511808E-07
1012.102,-0.05502552,0.8855255,0.4442679,-0.01370587,0.6479222,-0.02357429,0.05450671,0.03863163,0.02180905,8.747262E-05,2.605122E-05,1.27339E-07
1012.116,-0.05502552,0.8855255,0.4442679,-0.01370587,0.6479222,-0.02357429,0.05450671,0.03863163,0.02180905,8.747262E-05,2.605122E-05,1.27339E-07
1012.13,-0.06393178,0.8972586,0.4625854,-0.01630632,0.6577776,-0.02757948,0.04809392,0.03860664,0.01331045,7.011098E-05,1.436155E-05,7.250271E-08
1012.144,-0.07261225,0.9078103,0.4770842,-0.01870066,0.6660025,-0.03091834,0.04990636,0.04097767,0.01598096,8.040828E-05,1.855176E-05,6.296597E-08
1012.158,-0.07261225,0.9078103,0.4770842,-0.01870066,0.6660025,-0.03091834,0.04990636,0.04097767,0.01598096,8.040828E-05,1.855176E-05,6.296597E-08
1012.171,-0.08030972,0.9170061,0.4887773,-0.02103151,0.6728606,-0.0337023,0.05393554,0.04138656,0.02169117,9.518547E-05,2.687376E-05,6.773434E-08
1012.186,-0.08696944,0.9248719,0.4983331,-0.02316993,0.6785771,-0.0360239,0.05779862,0.04022082,0.02722529,0.0001078455,3.493052E-05,4.627667E-08
1012.2,-0.09595882,0.9366036,0.5160573,-0.02582932,0.6882204,-0.03993921,0.05051996,0.03957362,0.01768914,8.663578E-05,2.12894E-05,3.912411E-08
