Time, Position (X), Position (Y), Position (Z), Orientation (X), Orientation (Y), Orientation (Z)
13.8233,0.1631062,-0.1310685,1.704941,0.06692947,0.9895369,0.1116411
13.83724,0.1633217,-0.1311759,1.704893,0.06715385,0.989512,0.1115229
13.85082,0.1635006,-0.1312521,1.704856,0.0671388,0.9894998,0.1114199
13.86584,0.1636709,-0.1313113,1.704829,0.06711656,0.9894809,0.1113532
13.87885,0.1638179,-0.131366,1.704826,0.06712354,0.9894553,0.1114112
13.89249,0.163948,-0.1314189,1.704829,0.06717418,0.9894276,0.1115067
13.90684,0.1641163,-0.1314901,1.704823,0.06730183,0.9894013,0.1115313
13.92082,0.16426,-0.131557,1.704816,0.06740068,0.9893826,0.1114992
13.93577,0.1643989,-0.1316355,1.704808,0.0675364,0.9893569,0.111512
13.94838,0.1645039,-0.1317049,1.704786,0.06760158,0.9893453,0.1114959
13.96272,0.1646027,-0.1317834,1.704752,0.06763395,0.9893423,0.1114219
13.97661,0.1646527,-0.1318246,1.704722,0.06759876,0.9893388,0.1113918
13.98991,0.1646885,-0.1318643,1.704698,0.0675623,0.9893311,0.1114074
14.00524,0.164641,-0.1317824,1.704709,0.06756057,0.9893237,0.1114064
14.0184,0.1645755,-0.1316941,1.704729,0.06763696,0.9893214,0.1113424
14.03187,0.1645017,-0.1316212,1.704745,0.06774855,0.989315,0.1112927
14.04631,0.1644903,-0.131697,1.704717,0.0678414,0.9893163,0.1112258
14.06049,0.1644562,-0.1317571,1.704698,0.06786139,0.9893242,0.1111732
14.07488,0.164387,-0.131836,1.70469,0.06782898,0.989336,0.111146
14.08752,0.1642843,-0.1319276,1.704682,0.0677153,0.9893571,0.1111076
14.10201,0.1641602,-0.1320373,1.704663,0.06749844,0.9893956,0.11097
14.11596,0.1640437,-0.1321381,1.704636,0.06726348,0.9894331,0.1108491
14.12939,0.1639426,-0.1322277,1.704618,0.06713989,0.9894637,0.1107349
14.14454,0.1638319,-0.1323157,1.704602,0.06710361,0.9894993,0.1105724
14.1578,0.1637574,-0.1323718,1.704596,0.06713881,0.9895186,0.1104757
14.17101,0.1636793,-0.1324374,1.704584,0.06716987,0.9895295,0.1104513
14.18546,0.1636342,-0.1324809,1.704564,0.06713703,0.9895359,0.1104514
14.19958,0.1635992,-0.1325179,1.704545,0.06705578,0.9895399,0.1104769
14.21357,0.1635875,-0.1325417,1.704525,0.06699739,0.9895416,0.1104916
14.22739,0.1636002,-0.1325565,1.704503,0.06698746,0.9895334,0.110535
14.24128,0.1636401,-0.1325457,1.704488,0.06705602,0.9895096,0.1106088
14.25523,0.1637058,-0.1325212,1.704498,0.06720321,0.9894714,0.1107638
14.26855,0.163807,-0.1325117,1.704516,0.06742903,0.9894263,0.1109648
14.28372,0.1639334,-0.1325434,1.704519,0.06769513,0.989377,0.1111979
14.29724,0.1640664,-0.1326066,1.704492,0.06789199,0.9893374,0.1113378
14.31033,0.164194,-0.1326575,1.704437,0.06801736,0.9893163,0.1113259
14.32491,0.1643493,-0.1327505,1.704343,0.0680844,0.9893001,0.1112309
14.33895,0.1645127,-0.1328802,1.704244,0.06813673,0.9892958,0.1110349
14.35304,0.1646552,-0.1330082,1.704173,0.0683521,0.9892797,0.1109129
14.367,0.1648161,-0.1331922,1.7041,0.06867021,0.9892493,0.1108754
14.38079,0.1649624,-0.1333947,1.704017,0.069041,0.9892266,0.1108097
14.39462,0.1650652,-0.1335934,1.703933,0.06929464,0.9892237,0.1106991
14.40802,0.1651237,-0.1338188,1.703835,0.06937899,0.9892329,0.110603
14.42431,0.1651861,-0.1341162,1.703687,0.06944616,0.9892555,0.1103212
14.43674,0.1652627,-0.1345767,1.70341,0.06961767,0.9892993,0.1096506
14.4498,0.1653306,-0.134995,1.703201,0.06994905,0.989335,0.1089749
14.46455,0.1652997,-0.1352861,1.703084,0.07043131,0.9893539,0.1085397
14.47824,0.1652581,-0.1355341,1.702966,0.07072444,0.9893786,0.1083549
14.49222,0.1651833,-0.1357887,1.702861,0.07071958,0.9894453,0.1079493
14.50601,0.1651602,-0.1359445,1.702777,0.07050217,0.9894772,0.1078162
14.52001,0.1651218,-0.136108,1.702713,0.07030828,0.9894897,0.1077213
14.53414,0.1650799,-0.1362553,1.702648,0.07022734,0.9895194,0.1075283
14.54713,0.1650231,-0.1363761,1.70262,0.0704118,0.9895422,0.1073365
14.5625,0.1649681,-0.1364549,1.702619,0.07061008,0.9895596,0.1072497
14.57597,0.164939,-0.1365189,1.702615,0.07076573,0.989568,0.1072199
14.58913,0.1649217,-0.1365524,1.702615,0.0707616,0.9895763,0.1072124
14.60362,0.1648792,-0.1365778,1.702642,0.0706785,0.9895921,0.107227
14.61764,0.1648389,-0.1365633,1.702688,0.07052861,0.9896044,0.1072776
14.63175,0.1648206,-0.136534,1.702733,0.07042322,0.989608,0.1073317
14.64518,0.1648491,-0.1365161,1.702767,0.07043668,0.9896033,0.1073816
14.65936,0.164907,-0.1364841,1.702801,0.07056032,0.9895865,0.1074712
14.6728,0.1649614,-0.1364608,1.702823,0.07067701,0.9895681,0.1075707
