positions:	0	0.820305	0.3316	0	0.59	0.0]
positions:	0	0.820305	0.331612558	0	0.59	0.0]
positions:	-0.010596802	0.854531126	0.381103575	0.025334996	0.641581046	-0.0003027101618954118]
positions:	-0.021193604	0.888757252	0.430594593	0.050669992	0.693162091	-0.0006054203237908236]
positions:	-0.031790406	0.922983378	0.48008561	0.076004988	0.744743137	-0.0009081304856862354]
positions:	-0.042387208	0.957209505	0.529576628	0.101339984	0.796324183	-0.0012108406475816473]
positions:	-0.05298401	0.991435631	0.579067646	0.12667498	0.847905229	-0.001513550809477059]
positions:	-0.063580812	1.025661757	0.628558663	0.152009976	0.899486274	-0.0018162609713724708]
positions:	-0.074177614	1.059887883	0.678049681	0.177344972	0.95106732	-0.0021189711332678827]
positions:	-0.084774416	1.094114009	0.727540698	0.202679968	1.002648366	-0.0024216812951632946]
positions:	-0.095371218	1.128340135	0.777031716	0.228014964	1.054229411	-0.0027243914570587065]
positions:	-0.10596802	1.162566261	0.826522733	0.25334996	1.105810457	-0.003027101618954118]
positions:	-0.116564822	1.196792387	0.876013751	0.278684956	1.157391503	-0.00332981178084953]
positions:	-0.127161624	1.231018514	0.925504768	0.304019952	1.208972549	-0.0036325219427449417]
positions:	-0.137758426	1.26524464	0.974995786	0.329354948	1.260553594	-0.003935232104640353]
positions:	-0.148355228	1.299470766	1.024486803	0.354689944	1.31213464	-0.004237942266535765]
positions:	-0.15895203	1.333696892	1.073977821	0.38002494	1.363715686	-0.004540652428431177]
positions:	-0.169548832	1.367923018	1.123468838	0.405359936	1.415296731	-0.004843362590326589]
positions:	-0.180145634	1.402149144	1.172959856	0.430694932	1.466877777	-0.005146072752222001]
positions:	-0.190742436	1.43637527	1.222450873	0.456029928	1.518458823	-0.005448782914117413]
positions:	-0.201339238	1.470601397	1.271941891	0.481364924	1.570039868	-0.005751493076012824]
positions:	-0.21193604	1.504827523	1.321432908	0.50669992	1.621620914	-0.006054203237908236]
positions:	-0.222532842	1.539053649	1.370923926	0.532034916	1.67320196	-0.006356913399803648]
positions:	-0.233129644	1.573279775	1.420414943	0.557369912	1.724783006	-0.00665962356169906]
positions:	-0.243726446	1.607505901	1.469905961	0.582704908	1.776364051	-0.006962333723594472]
positions:	-0.254323248	1.641732027	1.519396978	0.608039904	1.827945097	-0.007265043885489883]
positions:	-0.26492005	1.675958153	1.568887996	0.6333749	1.879526143	-0.007567754047385295]
positions:	-0.275516852	1.71018428	1.618379014	0.658709896	1.931107188	-0.007870464209280706]
positions:	-0.286113654	1.744410406	1.667870031	0.684044892	1.982688234	-0.00817317437117612]
positions:	-0.296710456	1.778636532	1.717361049	0.709379888	2.03426928	-0.00847588453307153]
positions:	-0.307307258	1.812862658	1.766852066	0.734714884	2.085850326	-0.008778594694966942]
positions:	-0.31790406	1.847088784	1.816343084	0.76004988	2.137431371	-0.009081304856862354]
positions:	-0.328500862	1.88131491	1.865834101	0.785384876	2.189012417	-0.009384015018757765]
positions:	-0.339097664	1.915541036	1.915325119	0.810719872	2.240593463	-0.009686725180653178]
positions:	-0.349694466	1.949767162	1.964816136	0.836054868	2.292174508	-0.00998943534254859]
positions:	-0.360291268	1.983993289	2.014307154	0.861389864	2.343755554	-0.010292145504444001]
positions:	-0.37088807	2.018219415	2.063798171	0.88672486	2.3953366	-0.010594855666339413]
positions:	-0.381484872	2.052445541	2.113289189	0.912059856	2.446917646	-0.010897565828234826]
positions:	-0.392081674	2.086671667	2.162780206	0.937394852	2.498498691	-0.011200275990130237]
positions:	-0.402678476	2.120897793	2.212271224	0.962729848	2.550079737	-0.011502986152025649]
positions:	-0.413275278	2.155123919	2.261762241	0.988064844	2.601660783	-0.011805696313921062]
positions:	-0.42387208	2.189350045	2.311253259	1.01339984	2.653241828	-0.012108406475816472]
positions:	-0.434468882	2.223576172	2.360744276	1.038734836	2.704822874	-0.012411116637711885]
positions:	-0.445065684	2.257802298	2.410235294	1.064069832	2.75640392	-0.012713826799607296]
positions:	-0.455662486	2.292028424	2.459726311	1.089404828	2.807984965	-0.01301653696150271]
positions:	-0.466259288	2.32625455	2.509217329	1.114739824	2.859566011	-0.01331924712339812]
positions:	-0.47685609	2.360480676	2.558708347	1.14007482	2.911147057	-0.013621957285293532]
positions:	-0.487452892	2.394706802	2.608199364	1.165409816	2.962728103	-0.013924667447188944]
positions:	-0.498049694	2.428932928	2.657690382	1.190744812	3.014309148	-0.014227377609084357]
positions:	-0.508646496	2.463159055	2.707181399	1.216079808	3.065890194	-0.014530087770979767]
positions:	-0.519243298	2.497385181	2.756672417	1.241414804	3.11747124	-0.01483279793287518]
positions:	-0.5298401	2.531611307	2.806163434	1.2667498	3.169052285	-0.01513550809477059]
positions:	-0.540436902	2.565837433	2.855654452	1.292084796	3.220633331	-0.015438218256666003]
positions:	-0.551033704	2.600063559	2.905145469	1.317419792	3.272214377	-0.015740928418561412]
positions:	-0.561630506	2.634289685	2.954636487	1.342754788	3.323795423	-0.016043638580456827]
positions:	-0.572227308	2.668515811	3.004127504	1.368089784	3.375376468	-0.01634634874235224]
positions:	-0.58282411	2.702741937	3.053618522	1.39342478	3.426957514	-0.01664905890424765]
positions:	-0.593420912	2.736968064	3.103109539	1.418759776	3.47853856	-0.01695176906614306]
positions:	-0.604017714	2.77119419	3.152600557	1.444094772	3.530119605	-0.017254479228038473]
positions:	-0.614614516	2.805420316	3.202091574	1.469429768	3.581700651	-0.017557189389933885]
positions:	-0.625211318	2.839646442	3.251582592	1.494764764	3.633281697	-0.0178598995518293]
positions:	-0.63580812	2.873872568	3.301073609	1.52009976	3.684862743	-0.018162609713724708]
positions:	-0.646404922	2.908098694	3.350564627	1.545434756	3.736443788	-0.018465319875620122]
positions:	-0.657001724	2.94232482	3.400055644	1.570769752	3.788024834	-0.01876803003751553]
positions:	-0.667598526	2.976550947	3.449546662	1.596104748	3.83960588	-0.019070740199410945]
positions:	-0.678195328	3.010777073	3.49903768	1.621439744	3.891186925	-0.019373450361306357]
positions:	-0.68879213	3.045003199	3.548528697	1.64677474	3.942767971	-0.019676160523201768]
positions:	-0.699388932	3.079229325	3.598019715	1.672109736	3.994349017	-0.01997887068509718]
positions:	-0.709985734	3.113455451	3.647510732	1.697444732	4.045930063	-0.02028158084699259]
positions:	-0.720582536	3.147681577	3.69700175	1.722779728	4.097511108	-0.020584291008888003]
positions:	-0.731179338	3.181907703	3.746492767	1.748114724	4.149092154	-0.020887001170783417]
positions:	-0.74177614	3.216133829	3.795983785	1.77344972	4.2006732	-0.021189711332678825]
positions:	-0.752372942	3.250359956	3.845474802	1.798784716	4.252254245	-0.02149242149457424]
positions:	-0.762969744	3.284586082	3.89496582	1.824119712	4.303835291	-0.021795131656469652]
positions:	-0.773566545	3.318812208	3.944456837	1.849454708	4.355416337	-0.022097841818365063]
positions:	0	0.820305	0.3316	0	0.59	0.0]
positions:	0	0.820305	0.331612558	0	0.59	0.0]
positions:	-0.010596125	0.854529828	0.381102745	0.025335779	0.641580267	-0.00030384161126091537]
positions:	-0.021192249	0.888754656	0.430592932	0.050671558	0.693160533	-0.0006076832225218307]
positions:	-0.031788374	0.922979484	0.480083119	0.076007337	0.7447408	-0.0009115248337827461]
positions:	-0.042384498	0.957204312	0.529573306	0.101343117	0.796321066	-0.0012153664450436615]
positions:	-0.052980623	0.99142914	0.579063493	0.126678896	0.847901333	-0.0015192080563045769]
positions:	-0.063576747	1.025653968	0.62855368	0.152014675	0.8994816	-0.0018230496675654922]
positions:	-0.074172872	1.059878795	0.678043868	0.177350454	0.951061866	-0.002126891278826408]
positions:	-0.084768997	1.094103623	0.727534055	0.202686233	1.002642133	-0.002430732890087323]
positions:	-0.095365121	1.128328451	0.777024242	0.228022012	1.0542224	-0.0027345745013482386]
positions:	-0.105961246	1.162553279	0.826514429	0.253357792	1.105802666	-0.0030384161126091537]
positions:	-0.11655737	1.196778107	0.876004616	0.278693571	1.157382933	-0.0033422577238700693]
