0.520211013	4.04371833	1.179287674	-0.96323982	4.165467142	-2.7868242608609104]
0.527642599	4.089767092	1.191397319	-0.977000389	4.216545244	-2.8266360360160663]
0.535074185	4.135815853	1.203506963	-0.990760958	4.267623347	-2.866447811171222]
0.542505771	4.181864615	1.215616608	-1.004521527	4.318701449	-2.906259586326378]
0.549937357	4.227913377	1.227726252	-1.018282096	4.369779551	-2.946071361481534]
0.557368943	4.273962139	1.239835897	-1.032042665	4.420857653	-2.98588313663669]
0.564800529	4.320010901	1.251945542	-1.045803233	4.471935755	-3.0256949117918457]
0.572232115	4.366059663	1.264055186	-1.059563802	4.523013857	-3.0655066869470016]
0	3.14159	3.14159	0	3.14159	0.0]
0.010598575	3.164265834	3.106823223	-0.019624297	3.167170622	-0.05676816848881095]
0.02119715	3.186941669	3.072056445	-0.039248594	3.192751243	-0.1135363369776219]
0.031795725	3.209617503	3.037289668	-0.058872891	3.218331865	-0.17030450546643286]
0.0423943	3.232293338	3.002522891	-0.078497188	3.243912486	-0.2270726739552438]
0.052992875	3.254969172	2.967756113	-0.098121485	3.269493108	-0.2838408424440548]
0.063591451	3.277645007	2.932989336	-0.117745782	3.295073729	-0.3406090109328657]
0.074190026	3.300320841	2.898222559	-0.137370079	3.320654351	-0.39737717942167666]
0.084788601	3.322996676	2.863455781	-0.156994376	3.346234972	-0.4541453479104876]
0.095387176	3.34567251	2.828689004	-0.176618673	3.371815594	-0.5109135163992986]
0.105985751	3.368348344	2.793922226	-0.19624297	3.397396215	-0.5676816848881096]
0.116584326	3.391024179	2.759155449	-0.215867267	3.422976837	-0.6244498533769205]
0.127182901	3.413700013	2.724388672	-0.235491564	3.448557458	-0.6812180218657314]
0.137781476	3.436375848	2.689621894	-0.255115861	3.47413808	-0.7379861903545424]
0.148380051	3.459051682	2.654855117	-0.274740158	3.499718701	-0.7947543588433533]
0.158978626	3.481727517	2.62008834	-0.294364455	3.525299323	-0.8515225273321644]
0.169577201	3.504403351	2.585321562	-0.313988752	3.550879944	-0.9082906958209752]
0.180175777	3.527079185	2.550554785	-0.333613049	3.576460566	-0.9650588643097863]
0.190774352	3.54975502	2.515788008	-0.353237346	3.602041187	-1.0218270327985972]
0.201372927	3.572430854	2.48102123	-0.372861643	3.627621809	-1.0785952012874083]
0.211971502	3.595106689	2.446254453	-0.39248594	3.65320243	-1.135363369776219]
0.222570077	3.617782523	2.411487676	-0.412110237	3.678783052	-1.1921315382650302]
0.233168652	3.640458358	2.376720898	-0.431734534	3.704363673	-1.248899706753841]
0.243767227	3.663134192	2.341954121	-0.451358831	3.729944295	-1.305667875242652]
0.254365802	3.685810027	2.307187344	-0.470983128	3.755524916	-1.3624360437314629]
0.264964377	3.708485861	2.272420566	-0.490607425	3.781105538	-1.419204212220274]
0.275562952	3.731161695	2.237653789	-0.510231722	3.806686159	-1.4759723807090848]
0.286161527	3.75383753	2.202887011	-0.529856019	3.832266781	-1.5327405491978958]
0.296760102	3.776513364	2.168120234	-0.549480316	3.857847402	-1.5895087176867067]
0.307358678	3.799189199	2.133353457	-0.569104613	3.883428024	-1.646276886175518]
0.317957253	3.821865033	2.098586679	-0.58872891	3.909008645	-1.7030450546643288]
0.328555828	3.844540868	2.063819902	-0.608353207	3.934589267	-1.7598132231531396]
0.339154403	3.867216702	2.029053125	-0.627977504	3.960169888	-1.8165813916419504]
0.349752978	3.889892536	1.994286347	-0.647601801	3.98575051	-1.8733495601307617]
0.360351553	3.912568371	1.95951957	-0.667226098	4.011331131	-1.9301177286195725]
0.370950128	3.935244205	1.924752793	-0.686850395	4.036911753	-1.9868858971083834]
0.381548703	3.95792004	1.889986015	-0.706474692	4.062492374	-2.0436540655971944]
0.392147278	3.980595874	1.855219238	-0.726098989	4.088072996	-2.1004222340860057]
0.402745853	4.003271709	1.820452461	-0.745723286	4.113653617	-2.1571904025748165]
0.413344428	4.025947543	1.785685683	-0.765347583	4.139234239	-2.2139585710636274]
0.423943004	4.048623378	1.750918906	-0.78497188	4.16481486	-2.270726739552438]
0.434541579	4.071299212	1.716152129	-0.804596177	4.190395482	-2.3274949080412495]
0.445140154	4.093975046	1.681385351	-0.824220474	4.215976103	-2.3842630765300603]
0.455738729	4.116650881	1.646618574	-0.843844771	4.241556725	-2.441031245018871]
0.466337304	4.139326715	1.611851796	-0.863469068	4.267137346	-2.497799413507682]
0.476935879	4.16200255	1.577085019	-0.883093365	4.292717968	-2.5545675819964933]
0.487534454	4.184678384	1.542318242	-0.902717662	4.318298589	-2.611335750485304]
0.498133029	4.207354219	1.507551464	-0.922341959	4.343879211	-2.668103918974115]
0.508731604	4.230030053	1.472784687	-0.941966256	4.369459832	-2.7248720874629258]
0.519330179	4.252705888	1.43801791	-0.961590553	4.395040454	-2.781640255951737]
0.529928754	4.275381722	1.403251132	-0.98121485	4.420621076	-2.838408424440548]
0.54052733	4.298057556	1.368484355	-1.000839147	4.446201697	-2.8951765929293587]
0.551125905	4.320733391	1.333717578	-1.020463444	4.471782319	-2.9519447614181695]
