0	0	0	0	0	0
-0.115864927	-0.146606651	0.127980655	0.292371325	-0.006231352	-0.106805503
-0.187020958	-0.236642071	0.206577309	0.471925083	-0.010058207	-0.172397878
-0.231872174	-0.293393383	0.256118513	0.585101778	-0.012470359	-0.213742198
-0.267201642	-0.3380966	0.295142302	0.674251477	-0.014370419	-0.246309272
-0.297946287	-0.376998531	0.329101843	0.75183192	-0.016023902	-0.274650007
-0.32237783	-0.407912344	0.356088137	0.813482006	-0.01733786	-0.29717126
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.331998271	-0.420085317	0.366714565	0.837758041	-0.017855258	-0.306039483
-0.320829526	-0.405953239	0.35437793	0.809575046	-0.01725459	-0.295744017
-0.294996324	-0.373265872	0.325843409	0.74438804	-0.01586525	-0.2719307
-0.264556081	-0.334749109	0.292220101	0.667575719	-0.014228138	-0.243870566
-0.228534962	-0.289170729	0.252432336	0.576680721	-0.01229088	-0.210665921
-0.182549114	-0.23098374	0.201637854	0.460640917	-0.009817706	-0.168275685
-0.113486393	-0.143597036	0.125353404	0.286369379	-0.006103432	-0.104612946
0	0	0	0	0	0
